price_per_unit,sale,voila,loblaws,metro,brown,white,goldegg,bluemenu,compliments,conestoga,longos,grayridge,presidents,large,medium,extra,none,organic,freerange,freerun,nosale,month
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,12
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,12
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9
0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,12
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9
0.32,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10
